,number,value,datetime_start,datetime_complete,duration,params_dim_hidden,params_n_layers,params_w0,state
541,541,0.034901611506938934,2022-12-14 04:27:23.215866,2022-12-14 04:28:34.134946,0 days 00:01:10.919080,256,4,10.165546982361906,COMPLETE
542,542,0.050267141312360764,2022-12-14 04:28:34.189780,2022-12-14 04:29:37.798114,0 days 00:01:03.608334,256,4,25.350678787632464,COMPLETE
543,543,0.09466256946325302,2022-12-14 04:29:37.827006,2022-12-14 04:30:42.595288,0 days 00:01:04.768282,128,4,6.295307301380863,COMPLETE
544,544,0.03728124499320984,2022-12-14 04:30:42.622793,2022-12-14 04:31:34.982113,0 days 00:00:52.359320,256,3,8.115556367833927,COMPLETE
545,545,0.04533044248819351,2022-12-14 04:31:35.005911,2022-12-14 04:32:30.285147,0 days 00:00:55.279236,256,4,11.279487043282025,COMPLETE
546,546,0.2690121829509735,2022-12-14 04:32:30.311758,2022-12-14 04:33:20.750778,0 days 00:00:50.439020,256,2,9.58062276729961,COMPLETE
547,547,0.03594987094402313,2022-12-14 04:33:20.777151,2022-12-14 04:34:14.880004,0 days 00:00:54.102853,256,4,13.464041086930362,COMPLETE
548,548,0.09130100905895233,2022-12-14 04:34:14.906315,2022-12-14 04:35:10.861316,0 days 00:00:55.955001,256,4,3.6991987738182477,COMPLETE
549,549,0.03660650551319122,2022-12-14 04:35:10.885412,2022-12-14 04:36:06.327360,0 days 00:00:55.441948,256,4,7.196514099468727,COMPLETE
550,550,0.06083770468831062,2022-12-14 04:36:06.354711,2022-12-14 04:37:06.652537,0 days 00:01:00.297826,256,6,29.023711217977926,COMPLETE
551,551,0.06511322408914566,2022-12-14 04:37:06.679263,2022-12-14 04:38:05.525662,0 days 00:00:58.846399,256,5,43.021856023208514,COMPLETE
552,552,0.033654820173978806,2022-12-14 04:38:05.554622,2022-12-14 04:39:02.325227,0 days 00:00:56.770605,256,4,8.753597039794451,COMPLETE
553,553,0.05354907736182213,2022-12-14 04:39:02.354466,2022-12-14 04:40:18.104138,0 days 00:01:15.749672,256,4,10.949597876514206,COMPLETE
554,554,0.034541137516498566,2022-12-14 04:40:18.158788,2022-12-14 04:41:33.459945,0 days 00:01:15.301157,256,4,23.336316987088658,COMPLETE
555,555,0.03551433980464935,2022-12-14 04:41:33.491253,2022-12-14 04:42:26.570682,0 days 00:00:53.079429,256,4,9.756926995767408,COMPLETE
556,556,0.04528825730085373,2022-12-14 04:42:26.597399,2022-12-14 04:43:18.412598,0 days 00:00:51.815199,256,4,6.093019436718378,COMPLETE
557,557,0.03469720855355263,2022-12-14 04:43:18.439147,2022-12-14 04:44:10.334157,0 days 00:00:51.895010,256,4,7.612217118619975,COMPLETE
558,558,0.037738267332315445,2022-12-14 04:44:10.361204,2022-12-14 04:45:02.353530,0 days 00:00:51.992326,256,4,12.040540830324971,COMPLETE
559,559,0.03590540960431099,2022-12-14 04:45:02.380757,2022-12-14 04:45:54.216562,0 days 00:00:51.835805,256,4,14.654535216547739,COMPLETE
560,560,0.03324155509471893,2022-12-14 04:45:54.245350,2022-12-14 04:46:46.677990,0 days 00:00:52.432640,256,4,9.23754296625325,COMPLETE
561,561,0.04418475180864334,2022-12-14 04:46:46.704906,2022-12-14 04:47:38.235091,0 days 00:00:51.530185,256,4,20.32313556229213,COMPLETE
562,562,0.6264696717262268,2022-12-14 04:47:38.262377,2022-12-14 04:48:23.395383,0 days 00:00:45.133006,64,3,8.20508616524122,COMPLETE
563,563,0.034142352640628815,2022-12-14 04:48:23.424020,2022-12-14 04:49:16.492389,0 days 00:00:53.068369,256,4,10.610973790284628,COMPLETE
564,564,0.04946206137537956,2022-12-14 04:49:16.521512,2022-12-14 04:50:09.816261,0 days 00:00:53.294749,256,4,5.312936887672841,COMPLETE
565,565,0.03619445115327835,2022-12-14 04:50:09.844590,2022-12-14 04:51:04.218432,0 days 00:00:54.373842,256,4,12.968917709756731,COMPLETE
566,566,0.03787311166524887,2022-12-14 04:51:04.242624,2022-12-14 04:51:57.827387,0 days 00:00:53.584763,256,4,7.065029717308452,COMPLETE
567,567,0.035105518996715546,2022-12-14 04:51:57.856157,2022-12-14 04:52:51.792836,0 days 00:00:53.936679,256,4,9.92913517925107,COMPLETE
568,568,0.04044433310627937,2022-12-14 04:52:51.821860,2022-12-14 04:53:47.293571,0 days 00:00:55.471711,256,4,18.18824137126176,COMPLETE
569,569,0.03402618318796158,2022-12-14 04:53:47.317856,2022-12-14 04:54:45.885243,0 days 00:00:58.567387,256,4,8.746261262677137,COMPLETE
570,570,0.0464254654943943,2022-12-14 04:54:45.912053,2022-12-14 04:55:42.745799,0 days 00:00:56.833746,256,4,11.920700306145202,COMPLETE
571,571,0.03604505956172943,2022-12-14 04:55:42.774857,2022-12-14 04:56:40.487188,0 days 00:00:57.712331,256,4,7.846958156379006,COMPLETE
572,572,0.05992966890335083,2022-12-14 04:56:40.513876,2022-12-14 04:57:42.079302,0 days 00:01:01.565426,256,5,10.856984564813878,COMPLETE
573,573,0.042535651475191116,2022-12-14 04:57:42.109190,2022-12-14 04:58:40.984052,0 days 00:00:58.874862,256,4,22.14343783223003,COMPLETE
574,574,0.045079585164785385,2022-12-14 04:58:41.011534,2022-12-14 04:59:39.491690,0 days 00:00:58.480156,256,4,6.253746359791567,COMPLETE
575,575,0.035270027816295624,2022-12-14 04:59:39.519433,2022-12-14 05:00:38.235460,0 days 00:00:58.716027,256,4,9.588412284750175,COMPLETE
576,576,0.035427603870630264,2022-12-14 05:00:38.264815,2022-12-14 05:01:37.443177,0 days 00:00:59.178362,256,4,8.430128358930322,COMPLETE
577,577,0.05259455740451813,2022-12-14 05:01:37.471917,2022-12-14 05:02:35.665510,0 days 00:00:58.193593,256,4,11.045899608546254,COMPLETE
578,578,0.10440482199192047,2022-12-14 05:02:35.695194,2022-12-14 05:03:31.566807,0 days 00:00:55.871613,256,3,5.178233990318823,COMPLETE
579,579,0.037470944225788116,2022-12-14 05:03:31.594193,2022-12-14 05:04:29.641266,0 days 00:00:58.047073,256,4,7.2478052543849785,COMPLETE
580,580,0.03557884320616722,2022-12-14 05:04:29.667568,2022-12-14 05:05:26.278156,0 days 00:00:56.610588,256,4,9.459746304108675,COMPLETE
581,581,0.03632720559835434,2022-12-14 05:05:26.305152,2022-12-14 05:06:23.833740,0 days 00:00:57.528588,256,4,11.952547796522794,COMPLETE
582,582,0.03766139596700668,2022-12-14 05:06:23.862032,2022-12-14 05:07:20.114724,0 days 00:00:56.252692,256,4,17.394924140614563,COMPLETE
583,583,0.08448716253042221,2022-12-14 05:07:20.146187,2022-12-14 05:08:14.550024,0 days 00:00:54.403837,256,4,1.0799667794543888,COMPLETE
584,584,0.03366052359342575,2022-12-14 05:08:14.578740,2022-12-14 05:09:09.541422,0 days 00:00:54.962682,256,4,8.76681052151296,COMPLETE
585,585,0.055212169885635376,2022-12-14 05:09:09.570274,2022-12-14 05:10:03.352536,0 days 00:00:53.782262,256,4,10.296839366573147,COMPLETE
586,586,0.03668777272105217,2022-12-14 05:10:03.382071,2022-12-14 05:10:58.115142,0 days 00:00:54.733071,256,4,14.088905279608717,COMPLETE
587,587,0.04561943560838699,2022-12-14 05:10:58.141853,2022-12-14 05:11:49.880421,0 days 00:00:51.738568,192,4,6.393440410163165,COMPLETE
588,588,0.03668912500143051,2022-12-14 05:11:49.908198,2022-12-14 05:12:43.004202,0 days 00:00:53.096004,256,4,7.476509631637039,COMPLETE
589,589,0.08313189446926117,2022-12-14 05:12:43.031674,2022-12-14 05:13:38.335224,0 days 00:00:55.303550,256,5,3.398735468694576,COMPLETE
590,590,0.03369104117155075,2022-12-14 05:13:38.360678,2022-12-14 05:14:46.033866,0 days 00:01:07.673188,256,4,9.07155100036932,COMPLETE
591,591,0.043166205286979675,2022-12-14 05:14:46.095431,2022-12-14 05:15:55.014950,0 days 00:01:08.919519,256,4,12.894651451539826,COMPLETE
592,592,0.06112130358815193,2022-12-14 05:15:55.069416,2022-12-14 05:17:02.282313,0 days 00:01:07.212897,256,4,10.72227553109322,COMPLETE
593,593,0.07625994831323624,2022-12-14 05:17:02.323272,2022-12-14 05:18:09.027372,0 days 00:01:06.704100,256,4,63.05497243574443,COMPLETE
594,594,0.04242296889424324,2022-12-14 05:18:09.058501,2022-12-14 05:19:09.159910,0 days 00:01:00.101409,256,4,15.577063366917905,COMPLETE
595,595,0.07282754778862,2022-12-14 05:19:09.193119,2022-12-14 05:20:13.685527,0 days 00:01:04.492408,256,4,4.908055774211173,COMPLETE
596,596,0.034421734511852264,2022-12-14 05:20:13.713153,2022-12-14 05:21:10.490929,0 days 00:00:56.777776,256,4,7.935433484668014,COMPLETE
597,597,0.7081083059310913,2022-12-14 05:21:10.521077,2022-12-14 05:22:00.093448,0 days 00:00:49.572371,256,1,9.905898201811546,COMPLETE
598,598,0.03710334748029709,2022-12-14 05:22:00.120862,2022-12-14 05:22:57.057763,0 days 00:00:56.936901,256,3,6.464712636080918,COMPLETE
599,599,0.04577316716313362,2022-12-14 05:22:57.120525,2022-12-14 05:24:09.899321,0 days 00:01:12.778796,256,4,11.673436993071734,COMPLETE
600,600,0.03597322851419449,2022-12-14 05:24:09.936467,2022-12-14 05:25:27.055608,0 days 00:01:17.119141,256,4,8.505943657160884,COMPLETE
601,601,0.06763377040624619,2022-12-14 05:25:27.089495,2022-12-14 05:26:46.205290,0 days 00:01:19.115795,256,6,9.744127429864697,COMPLETE
602,602,0.03515487164258957,2022-12-14 05:26:46.235915,2022-12-14 05:27:43.777308,0 days 00:00:57.541393,256,4,7.511137669590313,COMPLETE
603,603,0.04860817268490791,2022-12-14 05:27:43.802942,2022-12-14 05:28:41.288003,0 days 00:00:57.485061,256,4,11.205811178221795,COMPLETE
604,604,0.03448805212974548,2022-12-14 05:28:41.315824,2022-12-14 05:29:38.282794,0 days 00:00:56.966970,256,4,12.787056906452424,COMPLETE
605,605,0.042027730494737625,2022-12-14 05:29:38.304999,2022-12-14 05:30:52.150858,0 days 00:01:13.845859,256,4,20.10680736815689,COMPLETE
606,606,0.034952979534864426,2022-12-14 05:30:52.178678,2022-12-14 05:32:09.497469,0 days 00:01:17.318791,256,4,8.701001703489563,COMPLETE
607,607,0.03955722227692604,2022-12-14 05:32:09.526936,2022-12-14 05:33:24.340212,0 days 00:01:14.813276,256,4,6.2998038846254465,COMPLETE
608,608,0.08925196528434753,2022-12-14 05:33:24.368120,2022-12-14 05:34:16.281462,0 days 00:00:51.913342,128,5,26.50802862068536,COMPLETE
609,609,0.03242472931742668,2022-12-14 05:34:16.307734,2022-12-14 05:35:12.204371,0 days 00:00:55.896637,256,4,9.985541851192233,COMPLETE
610,610,0.041199903935194016,2022-12-14 05:35:12.231521,2022-12-14 05:36:25.614463,0 days 00:01:13.382942,256,4,30.239094895735096,COMPLETE
611,611,0.03734423592686653,2022-12-14 05:36:25.644098,2022-12-14 05:37:39.339834,0 days 00:01:13.695736,256,4,10.451753499669946,COMPLETE
612,612,0.04383668303489685,2022-12-14 05:37:39.371330,2022-12-14 05:38:50.838047,0 days 00:01:11.466717,256,4,12.183872500944776,COMPLETE
613,613,0.04299300163984299,2022-12-14 05:38:50.866935,2022-12-14 05:39:41.272232,0 days 00:00:50.405297,256,3,14.484592922454848,COMPLETE
614,614,0.0342370830476284,2022-12-14 05:39:41.295502,2022-12-14 05:40:33.073462,0 days 00:00:51.777960,256,4,7.95267584728169,COMPLETE
615,615,0.03247138485312462,2022-12-14 05:40:33.101393,2022-12-14 05:41:25.234110,0 days 00:00:52.132717,256,4,9.701810458295204,COMPLETE
616,616,0.036827098578214645,2022-12-14 05:41:25.262423,2022-12-14 05:42:20.846144,0 days 00:00:55.583721,256,4,10.845065619236594,COMPLETE
617,617,0.03913060203194618,2022-12-14 05:42:20.894452,2022-12-14 05:43:26.577508,0 days 00:01:05.683056,256,4,13.336324677615215,COMPLETE
618,618,0.03438088670372963,2022-12-14 05:43:26.634231,2022-12-14 05:44:36.162088,0 days 00:01:09.527857,256,4,9.604136676455694,COMPLETE
619,619,0.05903688818216324,2022-12-14 05:44:36.218395,2022-12-14 05:45:45.837817,0 days 00:01:09.619422,256,4,24.653837312866198,COMPLETE
620,620,0.04979221895337105,2022-12-14 05:45:45.902893,2022-12-14 05:46:55.766834,0 days 00:01:09.863941,256,4,35.473467096686065,COMPLETE
621,621,0.04434356093406677,2022-12-14 05:46:55.813545,2022-12-14 05:48:07.169915,0 days 00:01:11.356370,256,4,12.012103036743682,COMPLETE
622,622,0.03438839316368103,2022-12-14 05:48:07.218926,2022-12-14 05:49:15.998812,0 days 00:01:08.779886,256,4,16.499128453239177,COMPLETE
623,623,0.03512287884950638,2022-12-14 05:49:16.048993,2022-12-14 05:50:22.119697,0 days 00:01:06.070704,256,4,10.22600508154931,COMPLETE
624,624,0.03392668068408966,2022-12-14 05:50:22.165444,2022-12-14 05:51:35.453690,0 days 00:01:13.288246,256,4,8.695070364968904,COMPLETE
625,625,0.08310918509960175,2022-12-14 05:51:35.506579,2022-12-14 05:52:49.678339,0 days 00:01:14.171760,256,4,4.850998864431832,COMPLETE
626,626,0.037881940603256226,2022-12-14 05:52:49.707356,2022-12-14 05:53:59.486062,0 days 00:01:09.778706,256,4,7.213972397004995,COMPLETE
627,627,0.0396384559571743,2022-12-14 05:53:59.513320,2022-12-14 05:55:02.814989,0 days 00:01:03.301669,256,4,21.765772189730438,COMPLETE
628,628,0.06165896728634834,2022-12-14 05:55:02.845114,2022-12-14 05:56:01.068882,0 days 00:00:58.223768,256,4,10.944078490178846,COMPLETE
629,629,0.050866756588220596,2022-12-14 05:56:01.096318,2022-12-14 05:56:55.464277,0 days 00:00:54.367959,256,3,9.677466361590492,COMPLETE
630,630,0.03510349243879318,2022-12-14 05:56:55.497642,2022-12-14 05:57:52.881752,0 days 00:00:57.384110,256,4,7.881639751271116,COMPLETE
631,631,0.036092761904001236,2022-12-14 05:57:52.912231,2022-12-14 05:58:49.652506,0 days 00:00:56.740275,256,4,11.48193599558537,COMPLETE
632,632,0.03792835772037506,2022-12-14 05:58:49.680919,2022-12-14 05:59:50.689823,0 days 00:01:01.008904,256,4,18.288724445058065,COMPLETE
633,633,0.032676905393600464,2022-12-14 05:59:50.744160,2022-12-14 06:01:04.970297,0 days 00:01:14.226137,256,4,9.081506656921295,COMPLETE
634,634,0.047742199152708054,2022-12-14 06:01:05.026260,2022-12-14 06:02:19.858199,0 days 00:01:14.831939,192,4,6.277321212770554,COMPLETE
635,635,0.03623746335506439,2022-12-14 06:02:19.892157,2022-12-14 06:03:26.161914,0 days 00:01:06.269757,256,5,8.549945634386642,COMPLETE
636,636,0.03820434957742691,2022-12-14 06:03:26.188199,2022-12-14 06:04:38.544790,0 days 00:01:12.356591,256,4,6.882239950199104,COMPLETE
637,637,0.03382798284292221,2022-12-14 06:04:38.576100,2022-12-14 06:05:38.834509,0 days 00:01:00.258409,256,4,9.448046984308041,COMPLETE
638,638,0.05036819726228714,2022-12-14 06:05:38.864382,2022-12-14 06:06:34.888716,0 days 00:00:56.024334,256,4,31.696785918986702,COMPLETE
639,639,0.03528836369514465,2022-12-14 06:06:34.917410,2022-12-14 06:07:28.680746,0 days 00:00:53.763336,256,4,13.052018450174334,COMPLETE
640,640,0.03345588594675064,2022-12-14 06:07:28.709372,2022-12-14 06:08:22.728100,0 days 00:00:54.018728,256,4,10.258091569483474,COMPLETE
641,641,0.153501495718956,2022-12-14 06:08:22.759670,2022-12-14 06:09:28.058122,0 days 00:01:05.298452,256,2,4.633030536766028,COMPLETE
642,642,0.03493023291230202,2022-12-14 06:09:28.086516,2022-12-14 06:10:38.373092,0 days 00:01:10.286576,256,4,7.725814960286411,COMPLETE
643,643,0.04901445284485817,2022-12-14 06:10:38.394416,2022-12-14 06:11:46.560503,0 days 00:01:08.166087,256,4,11.474016749596617,COMPLETE
644,644,0.03600240498781204,2022-12-14 06:11:46.584914,2022-12-14 06:12:46.456362,0 days 00:00:59.871448,256,3,9.100175619454443,COMPLETE
645,645,0.042883917689323425,2022-12-14 06:12:46.492048,2022-12-14 06:13:51.172729,0 days 00:01:04.680681,256,4,5.870186760456984,COMPLETE
646,646,0.03491896763443947,2022-12-14 06:13:51.201257,2022-12-14 06:14:46.647389,0 days 00:00:55.446132,256,4,8.616405671107712,COMPLETE
647,647,0.04406273737549782,2022-12-14 06:14:46.669684,2022-12-14 06:15:40.158124,0 days 00:00:53.488440,256,4,10.439202440959367,COMPLETE
648,648,0.08811771124601364,2022-12-14 06:15:40.186700,2022-12-14 06:16:28.690867,0 days 00:00:48.504167,128,4,7.379158196721017,COMPLETE
649,649,0.046096764504909515,2022-12-14 06:16:28.720055,2022-12-14 06:17:40.153339,0 days 00:01:11.433284,256,5,12.368834689142254,COMPLETE
650,650,0.04329291358590126,2022-12-14 06:17:40.206829,2022-12-14 06:18:51.182933,0 days 00:01:10.976104,256,4,15.402537409257203,COMPLETE
651,651,0.03351091966032982,2022-12-14 06:18:51.214766,2022-12-14 06:19:57.002435,0 days 00:01:05.787669,256,4,9.588536124925291,COMPLETE
652,652,0.04163668304681778,2022-12-14 06:19:57.032153,2022-12-14 06:21:06.247304,0 days 00:01:09.215151,256,4,5.978498604689438,COMPLETE
653,653,0.05876973271369934,2022-12-14 06:21:06.283518,2022-12-14 06:22:21.199518,0 days 00:01:14.916000,256,4,19.96542450007315,COMPLETE
654,654,0.03597778081893921,2022-12-14 06:22:21.230146,2022-12-14 06:23:29.849730,0 days 00:01:08.619584,256,4,7.7927433654607166,COMPLETE
655,655,0.4773806035518646,2022-12-14 06:23:29.882451,2022-12-14 06:24:22.396007,0 days 00:00:52.513556,64,6,13.95756975092571,COMPLETE
656,656,0.0659133791923523,2022-12-14 06:24:22.420952,2022-12-14 06:25:31.265049,0 days 00:01:08.844097,256,4,51.24326171710758,COMPLETE
657,657,0.03571736812591553,2022-12-14 06:25:31.292014,2022-12-14 06:26:43.978657,0 days 00:01:12.686643,256,4,10.868613607105171,COMPLETE
658,658,0.032944194972515106,2022-12-14 06:26:44.029217,2022-12-14 06:27:50.847044,0 days 00:01:06.817827,256,4,23.524179860587694,COMPLETE
659,659,0.04287739098072052,2022-12-14 06:27:50.879660,2022-12-14 06:28:47.833299,0 days 00:00:56.953639,192,4,8.627097408495494,COMPLETE
660,660,0.040944334119558334,2022-12-14 06:28:47.886537,2022-12-14 06:30:02.893936,0 days 00:01:15.007399,256,4,11.626169316966676,COMPLETE
661,661,0.0357198491692543,2022-12-14 06:30:02.946087,2022-12-14 06:31:15.330514,0 days 00:01:12.384427,256,4,9.966687990373197,COMPLETE
662,662,0.03752486780285835,2022-12-14 06:31:15.359835,2022-12-14 06:32:11.956008,0 days 00:00:56.596173,256,4,6.864302150594651,COMPLETE
663,663,0.03333978354930878,2022-12-14 06:32:11.988470,2022-12-14 06:33:21.653968,0 days 00:01:09.665498,256,4,8.635578705500393,COMPLETE
664,664,0.09170158207416534,2022-12-14 06:33:21.710062,2022-12-14 06:34:38.729279,0 days 00:01:17.019217,256,4,3.362637928900938,COMPLETE
665,665,0.061927761882543564,2022-12-14 06:34:38.782785,2022-12-14 06:35:36.439474,0 days 00:00:57.656689,256,4,45.723591803223954,COMPLETE
666,666,0.036053117364645004,2022-12-14 06:35:36.467654,2022-12-14 06:36:29.642339,0 days 00:00:53.174685,256,4,12.600637210506125,COMPLETE
667,667,0.03329464793205261,2022-12-14 06:36:29.673275,2022-12-14 06:37:22.603441,0 days 00:00:52.930166,256,4,9.958805441613906,COMPLETE
668,668,0.03707662597298622,2022-12-14 06:37:22.633088,2022-12-14 06:38:14.564807,0 days 00:00:51.931719,256,4,17.005571375480258,COMPLETE
669,669,0.05555190518498421,2022-12-14 06:38:14.592057,2022-12-14 06:39:06.577676,0 days 00:00:51.985619,256,4,5.623332040266758,COMPLETE
670,670,0.03840242326259613,2022-12-14 06:39:06.604342,2022-12-14 06:39:56.809334,0 days 00:00:50.204992,256,3,7.390870882571734,COMPLETE
671,671,0.045646220445632935,2022-12-14 06:39:56.835939,2022-12-14 06:40:48.766718,0 days 00:00:51.930779,256,4,10.963597295800716,COMPLETE
672,672,0.23945322632789612,2022-12-14 06:40:48.794777,2022-12-14 06:41:36.456568,0 days 00:00:47.661791,256,2,8.970851916056144,COMPLETE
673,673,0.03489705175161362,2022-12-14 06:41:36.483922,2022-12-14 06:42:31.077942,0 days 00:00:54.594020,256,4,7.1994236109991245,COMPLETE
674,674,0.0352640263736248,2022-12-14 06:42:31.105996,2022-12-14 06:43:28.033089,0 days 00:00:56.927093,256,5,8.753417489971216,COMPLETE
675,675,0.05759426951408386,2022-12-14 06:43:28.058889,2022-12-14 06:44:22.693991,0 days 00:00:54.635102,256,4,21.51681656262056,COMPLETE
676,676,0.03333057835698128,2022-12-14 06:44:22.722527,2022-12-14 06:45:17.066431,0 days 00:00:54.343904,256,4,13.889267190848196,COMPLETE
677,677,0.06744629144668579,2022-12-14 06:45:17.093443,2022-12-14 06:46:13.174698,0 days 00:00:56.081255,256,4,11.174373484511772,COMPLETE
678,678,0.03481997177004814,2022-12-14 06:46:13.202502,2022-12-14 06:47:23.168510,0 days 00:01:09.966008,256,4,9.878424114960714,COMPLETE
679,679,0.05961555987596512,2022-12-14 06:47:23.199077,2022-12-14 06:48:34.045446,0 days 00:01:10.846369,256,4,4.87537971379729,COMPLETE
680,680,0.03429967537522316,2022-12-14 06:48:34.097766,2022-12-14 06:49:50.521428,0 days 00:01:16.423662,256,4,8.240165240683588,COMPLETE
681,681,0.044780656695365906,2022-12-14 06:49:50.572238,2022-12-14 06:50:50.533307,0 days 00:00:59.961069,256,4,12.50490744638034,COMPLETE
682,682,0.04074487462639809,2022-12-14 06:50:50.561613,2022-12-14 06:51:47.894387,0 days 00:00:57.332774,256,4,6.735621968661798,COMPLETE
683,683,0.035344503819942474,2022-12-14 06:51:47.926268,2022-12-14 06:52:46.517957,0 days 00:00:58.591689,256,4,10.137083407005028,COMPLETE
684,684,0.03461974114179611,2022-12-14 06:52:46.546966,2022-12-14 06:53:42.405677,0 days 00:00:55.858711,256,4,7.957453299608572,COMPLETE
685,685,0.04753275215625763,2022-12-14 06:53:42.435997,2022-12-14 06:54:37.095971,0 days 00:00:54.659974,256,3,11.064291520040221,COMPLETE
686,686,0.031903501600027084,2022-12-14 06:54:37.123646,2022-12-14 06:55:49.373796,0 days 00:01:12.250150,256,4,9.3119420176406,COMPLETE
687,687,0.0350307933986187,2022-12-14 06:55:49.399497,2022-12-14 06:57:03.772412,0 days 00:01:14.372915,256,4,9.212709845251858,COMPLETE
688,688,0.042795803397893906,2022-12-14 06:57:03.803892,2022-12-14 06:58:17.569258,0 days 00:01:13.765366,256,4,18.161521135448858,COMPLETE
689,689,0.04389668628573418,2022-12-14 06:58:17.606272,2022-12-14 06:59:16.028156,0 days 00:00:58.421884,256,4,5.932673969550479,COMPLETE
690,690,0.03646142780780792,2022-12-14 06:59:16.055664,2022-12-14 07:00:18.817881,0 days 00:01:02.762217,256,4,12.072090949271203,COMPLETE
691,691,0.04224017262458801,2022-12-14 07:00:18.868830,2022-12-14 07:01:28.682364,0 days 00:01:09.813534,256,4,19.627070582698945,COMPLETE
692,692,0.03435423597693443,2022-12-14 07:01:28.745554,2022-12-14 07:02:39.498693,0 days 00:01:10.753139,256,4,7.521863636453047,COMPLETE
693,693,0.03214551508426666,2022-12-14 07:02:39.530271,2022-12-14 07:03:48.450529,0 days 00:01:08.920258,256,4,9.584578914431816,COMPLETE
694,694,0.04489242658019066,2022-12-14 07:03:48.482085,2022-12-14 07:04:41.997103,0 days 00:00:53.515018,256,4,14.885938693168377,COMPLETE
695,695,0.04735031723976135,2022-12-14 07:04:42.022382,2022-12-14 07:05:51.730439,0 days 00:01:09.708057,256,4,10.426758001888679,COMPLETE
696,696,0.04028128460049629,2022-12-14 07:05:51.756769,2022-12-14 07:07:07.114361,0 days 00:01:15.357592,256,5,11.653241502301059,COMPLETE
697,697,0.0333910807967186,2022-12-14 07:07:07.167841,2022-12-14 07:08:14.952809,0 days 00:01:07.784968,256,4,9.267714466977367,COMPLETE
698,698,0.04513190686702728,2022-12-14 07:08:14.978439,2022-12-14 07:09:07.696535,0 days 00:00:52.718096,256,4,13.49854119765555,COMPLETE
699,699,0.0344729982316494,2022-12-14 07:09:07.724375,2022-12-14 07:09:59.641977,0 days 00:00:51.917602,256,4,7.9937224261605175,COMPLETE
700,700,0.05476510897278786,2022-12-14 07:09:59.665473,2022-12-14 07:10:55.361448,0 days 00:00:55.695975,256,3,9.924958894325435,COMPLETE
701,701,0.09205439686775208,2022-12-14 07:10:55.412707,2022-12-14 07:12:05.724582,0 days 00:01:10.311875,256,4,4.559825356167646,COMPLETE
702,702,0.04819825291633606,2022-12-14 07:12:05.775214,2022-12-14 07:13:10.838760,0 days 00:01:05.063546,192,4,6.743825708285147,COMPLETE
703,703,0.04057301953434944,2022-12-14 07:13:10.909360,2022-12-14 07:14:18.991231,0 days 00:01:08.081871,256,4,11.06186088128182,COMPLETE
704,704,0.03512059897184372,2022-12-14 07:14:19.039284,2022-12-14 07:15:26.673914,0 days 00:01:07.634630,256,4,8.666231295121685,COMPLETE
705,705,0.04011067748069763,2022-12-14 07:15:26.721795,2022-12-14 07:16:40.683038,0 days 00:01:13.961243,256,4,12.685566573074825,COMPLETE
706,706,0.03896103426814079,2022-12-14 07:16:40.736804,2022-12-14 07:17:54.972731,0 days 00:01:14.235927,256,4,10.262471324608935,COMPLETE
707,707,0.04110388085246086,2022-12-14 07:17:55.007167,2022-12-14 07:19:07.571195,0 days 00:01:12.564028,256,4,6.0117576464857,COMPLETE
708,708,0.03552192449569702,2022-12-14 07:19:07.603785,2022-12-14 07:20:19.062902,0 days 00:01:11.459117,256,4,8.214636927024483,COMPLETE
709,709,0.051349956542253494,2022-12-14 07:20:19.097279,2022-12-14 07:21:33.746708,0 days 00:01:14.649429,256,4,22.85315519673542,COMPLETE
710,710,0.05685946345329285,2022-12-14 07:21:33.802882,2022-12-14 07:22:41.041654,0 days 00:01:07.238772,256,4,20.931632240494913,COMPLETE
711,711,0.033215105533599854,2022-12-14 07:22:41.072814,2022-12-14 07:23:44.212918,0 days 00:01:03.140104,256,4,9.692802181324002,COMPLETE
712,712,0.04473913088440895,2022-12-14 07:23:44.235480,2022-12-14 07:24:42.096450,0 days 00:00:57.860970,256,4,15.952335232011901,COMPLETE
713,713,0.048222657293081284,2022-12-14 07:24:42.124563,2022-12-14 07:25:35.847905,0 days 00:00:53.723342,256,3,11.704856623998612,COMPLETE
714,714,0.03640717267990112,2022-12-14 07:25:35.875689,2022-12-14 07:26:46.822155,0 days 00:01:10.946466,256,4,7.2157155944355456,COMPLETE
715,715,0.033245641738176346,2022-12-14 07:26:46.852744,2022-12-14 07:27:59.044685,0 days 00:01:12.191941,256,4,8.965479239085655,COMPLETE
716,716,0.09265698492527008,2022-12-14 07:27:59.070776,2022-12-14 07:29:10.169260,0 days 00:01:11.098484,256,4,3.624349282577267,COMPLETE
717,717,0.04783128574490547,2022-12-14 07:29:10.197080,2022-12-14 07:30:17.267639,0 days 00:01:07.070559,256,4,10.718204048809005,COMPLETE
718,718,0.037322256714105606,2022-12-14 07:30:17.300468,2022-12-14 07:31:25.053535,0 days 00:01:07.753067,256,5,7.813366780802813,COMPLETE
719,719,0.03743138164281845,2022-12-14 07:31:25.085745,2022-12-14 07:32:21.655298,0 days 00:00:56.569553,256,4,13.34718585724072,COMPLETE
720,720,0.042767107486724854,2022-12-14 07:32:21.688207,2022-12-14 07:33:18.050273,0 days 00:00:56.362066,256,4,5.966184288690472,COMPLETE
721,721,0.03320407122373581,2022-12-14 07:33:18.073598,2022-12-14 07:34:12.951088,0 days 00:00:54.877490,256,4,9.488198819190293,COMPLETE
